event_id,date,lat,lon,period
475,2025-12-08,-23.546433821360118,-46.62146069171108,post
476,2025-10-04,-23.523912025528215,-46.645327351327666,pre
477,2025-10-16,-23.523850849730785,-46.645301158839615,pre
478,2025-10-24,-23.5232852812214,-46.64265452973171,pre
479,2025-12-19,-23.546143321363687,-46.62072282375781,post
480,2025-10-02,-23.527280616526472,-46.64254746304928,pre
481,2025-11-01,-23.524125681404445,-46.643348862393665,pre
482,2025-12-23,-23.545878275411415,-46.62549406481965,post
483,2025-10-24,-23.524662465942125,-46.64160691109439,pre
484,2025-10-12,-23.52994582855278,-46.63965802288832,pre
485,2025-11-19,-23.549192736130408,-46.61688311283507,post
486,2025-11-04,-23.52433641001844,-46.64132133790961,pre
487,2025-11-02,-23.5275309854775,-46.640696880869335,pre
488,2025-11-02,-23.523170884014274,-46.64063059231557,pre
489,2025-11-30,-23.547081000086905,-46.61993037207058,post
490,2025-11-20,-23.53987186005482,-46.61220360727778,post
491,2025-11-12,-23.545220851897998,-46.617568467575474,post
492,2025-10-12,-23.522996558439747,-46.64624961999596,pre
493,2025-12-06,-23.537271686727752,-46.62526073873634,post
494,2025-12-04,-23.541164057939866,-46.61977872088181,post
495,2025-11-02,-23.526233273320006,-46.63281266687421,pre
496,2025-11-09,-23.52730376570598,-46.644269382370915,pre
497,2025-12-13,-23.53907408477041,-46.617952784887656,post
498,2025-11-12,-23.539271604316166,-46.62053252247064,post
499,2025-11-13,-23.543132229531953,-46.613396257548025,post
500,2025-10-29,-23.52890786223874,-46.64341150817637,pre
501,2025-10-13,-23.524005237785722,-46.643783443280356,pre
502,2025-10-12,-23.52811043763785,-46.640526061948854,pre
503,2025-11-15,-23.539056777334032,-46.62156333745123,post
504,2025-10-02,-23.52690576886243,-46.645590752102734,pre
505,2025-11-04,-23.527287930530218,-46.63866557568068,pre
506,2025-12-26,-23.544075748517226,-46.62421996264372,post
507,2025-12-20,-23.543350550478706,-46.61679522395606,post
508,2025-12-29,-23.54664754265419,-46.62631442087839,post
509,2025-10-08,-23.51982752452038,-46.648514117400175,pre
510,2025-10-26,-23.527477067691567,-46.64207148595256,pre
511,2025-12-13,-23.545489710804976,-46.62129964337862,post
512,2025-12-29,-23.542092647328502,-46.63056688663085,post
513,2025-11-03,-23.53020068341457,-46.64282296245572,pre
514,2025-10-07,-23.52761265103592,-46.6424823549669,pre
515,2025-12-07,-23.543489386869474,-46.62946367998189,post
516,2025-11-27,-23.53930543867139,-46.622993071532406,post
517,2025-12-14,-23.547862052739102,-46.62016657881617,post
518,2025-10-29,-23.526078519316652,-46.638213236729385,pre
519,2025-11-05,-23.525584380511688,-46.6383675566079,pre
520,2025-12-28,-23.54815270950171,-46.620432555779175,post
521,2025-10-21,-23.529744243121975,-46.64260929657776,pre
522,2025-11-05,-23.526742863866804,-46.6436291897008,pre
523,2025-10-10,-23.526845582657085,-46.640054442119265,pre
524,2025-12-12,-23.55082943862801,-46.624599151451136,post
525,2025-10-24,-23.526521715480236,-46.647714652357884,pre
526,2025-12-03,-23.544215543575195,-46.621203410084966,post
527,2025-11-18,-23.55001502658021,-46.62681266058502,post
528,2025-11-05,-23.534271364706647,-46.64788268019873,pre
529,2025-12-21,-23.544342706967157,-46.620375248708235,post
530,2025-10-24,-23.525794301321113,-46.64611167525067,pre
531,2025-10-23,-23.526454910452063,-46.64141102156304,pre
532,2025-12-01,-23.549472142198002,-46.62050668370244,post
533,2025-11-06,-23.524430556364493,-46.64496308851929,pre
534,2025-10-12,-23.52321329700895,-46.6448697373753,pre
535,2025-11-24,-23.54784024342049,-46.618772635285794,post
536,2025-10-13,-23.5203001186916,-46.64265858552445,pre
537,2025-10-23,-23.524495276587658,-46.645034868884395,pre
538,2025-12-28,-23.549366464879185,-46.6203349374164,post
539,2025-10-30,-23.525426800084634,-46.644431644361525,pre
540,2025-10-17,-23.524506830445933,-46.64561632003926,pre
541,2025-12-01,-23.548008345063405,-46.616757428278056,post
542,2025-12-23,-23.540138609493834,-46.62353737242334,post
543,2025-12-28,-23.53752459803838,-46.622148426770124,post
544,2025-12-25,-23.544060868541425,-46.6213386101674,post
545,2025-10-13,-23.524828719347664,-46.641914314024795,pre
546,2025-11-28,-23.543368151353672,-46.62507824652688,post
547,2025-10-19,-23.53146568695037,-46.63843135988699,pre
548,2025-11-18,-23.54658178399576,-46.62119613349373,post
549,2025-10-12,-23.52541960327033,-46.636483961586606,pre
550,2025-11-30,-23.54375456830143,-46.6225791902517,post
551,2025-10-19,-23.52797063314386,-46.64314942736497,pre
552,2025-12-15,-23.54803745907856,-46.620884497107404,post
553,2025-10-09,-23.526556059065374,-46.636433892205424,pre
554,2025-12-10,-23.54473440455436,-46.628697952644195,post
555,2025-10-28,-23.51837946708881,-46.63917266507538,pre
556,2025-12-17,-23.536070605023617,-46.62562927994794,post
557,2025-11-21,-23.545287307125026,-46.61830239503402,post
558,2025-12-22,-23.542254434510863,-46.619772249170566,post
559,2025-10-16,-23.5329988321555,-46.64984975783026,pre
560,2025-12-08,-23.538329919563743,-46.61421868186852,post
561,2025-10-12,-23.52671995387431,-46.637438290102374,pre
562,2025-10-25,-23.52946968329843,-46.646177704213876,pre
563,2025-11-21,-23.54880912128745,-46.624399678182755,post
564,2025-12-24,-23.54150921596191,-46.62444940949226,post
565,2025-11-22,-23.53544102784029,-46.61915971757461,post
566,2025-10-23,-23.523146418860513,-46.6410402376688,pre
567,2025-10-16,-23.522757191048623,-46.646471999998155,pre
568,2025-11-26,-23.538612265847203,-46.620436244457636,post
569,2025-11-08,-23.52277220166709,-46.648758256213505,pre
570,2025-11-22,-23.543677667173565,-46.62041904513288,post
571,2025-11-11,-23.546876945859918,-46.61974752468101,post
572,2025-11-27,-23.538241572607994,-46.62378460943585,post
573,2025-11-08,-23.523514436931386,-46.64750969222459,pre
574,2025-10-14,-23.520071666216072,-46.639861598726256,pre
575,2025-10-05,-23.521224648003223,-46.64031175792363,pre
576,2025-11-04,-23.52522816046681,-46.639828268238055,pre
577,2025-12-26,-23.544945789853415,-46.62747133562223,post
578,2025-12-14,-23.542610402614134,-46.624022013338404,post
579,2025-10-18,-23.529704985746136,-46.640454827326245,pre
580,2025-12-15,-23.5455164338996,-46.616889182373576,post
581,2025-10-09,-23.528766822306277,-46.64488331590606,pre
582,2025-12-13,-23.539798815894795,-46.61988062935601,post
583,2025-11-27,-23.550309312163623,-46.61996895646856,post
584,2025-10-17,-23.521956284354232,-46.644914309778486,pre
585,2025-10-07,-23.52460582691064,-46.64639754766063,pre
586,2025-11-15,-23.54494713309988,-46.6166406578542,post
587,2025-10-13,-23.525742304996733,-46.63784292054914,pre
588,2025-11-09,-23.525124092787316,-46.6341250412912,pre
589,2025-11-11,-23.550659653476878,-46.621868773400244,post
590,2025-10-09,-23.529653601379874,-46.647064996697836,pre
591,2025-11-19,-23.548428734775225,-46.6203290967118,post
592,2025-10-27,-23.525721097195532,-46.64129017630002,pre
593,2025-12-05,-23.548892242240576,-46.622296899275995,post
594,2025-10-05,-23.52929288391927,-46.639256473774914,pre
595,2025-10-29,-23.529010802650543,-46.64385484860799,pre
596,2025-11-06,-23.52471908067603,-46.64546251469799,pre
597,2025-11-07,-23.524318364665056,-46.63661568105787,pre
598,2025-12-22,-23.543641153085098,-46.61739355634173,post
599,2025-10-08,-23.532620262666807,-46.64471620770739,pre
600,2025-12-04,-23.543660396732285,-46.625211860313605,post
601,2025-12-25,-23.543569402658385,-46.616760237775765,post
602,2025-10-17,-23.53203868188403,-46.64775629146322,pre
603,2025-12-10,-23.54366074691694,-46.61915832108224,post
604,2025-12-28,-23.54144767850036,-46.62055644208445,post
605,2025-11-14,-23.542553950379936,-46.61738607716584,post
606,2025-10-04,-23.52764337430531,-46.645434344344025,pre
607,2025-11-05,-23.526905519892804,-46.64220204823089,pre
608,2025-12-09,-23.547033093772804,-46.622575029265896,post
609,2025-10-31,-23.525206894688477,-46.64236899687588,pre
610,2025-10-19,-23.526956011368448,-46.64996427724025,pre
611,2025-11-30,-23.544414031968035,-46.62488001587004,post
612,2025-11-23,-23.540467669179176,-46.622234884613114,post
613,2025-11-08,-23.529388696168667,-46.64324617309552,pre
614,2025-12-13,-23.53931720165963,-46.61847673660343,post
615,2025-12-29,-23.543520331397577,-46.62630438023619,post
616,2025-10-19,-23.5215351997007,-46.645486508696145,pre
617,2025-11-08,-23.52359864826138,-46.64430145151341,pre
618,2025-12-06,-23.541049968510066,-46.6157725036165,post
619,2025-11-14,-23.54180745092037,-46.61797658016096,post
620,2025-10-13,-23.526695316958467,-46.64473586456829,pre
621,2025-11-27,-23.543846805240857,-46.62235965802308,post
622,2025-10-20,-23.518998388867562,-46.64696943314596,pre
623,2025-12-11,-23.540391659133636,-46.61893121266185,post
624,2025-11-30,-23.543480511167505,-46.61508045560035,post
625,2025-11-08,-23.525504867642194,-46.64553962767897,pre
626,2025-10-01,-23.525524808868237,-46.64373271307562,pre
627,2025-10-03,-23.52489014599355,-46.63974770547348,pre
628,2025-12-16,-23.547836351769455,-46.616218655527994,post
629,2025-12-01,-23.545419599379475,-46.61922554430927,post
630,2025-12-02,-23.541931879318717,-46.61953044523748,post
631,2025-10-25,-23.526727325552958,-46.644954390327975,pre
632,2025-11-25,-23.545475978029213,-46.61473931226989,post
633,2025-11-02,-23.528997599311385,-46.645876973351854,pre
634,2025-11-07,-23.52868944646943,-46.64245698448033,pre
635,2025-10-06,-23.530974116349963,-46.64841423942454,pre
636,2025-11-27,-23.545443819331837,-46.6261511017812,post
637,2025-11-13,-23.54922508523713,-46.62612107363746,post
638,2025-11-14,-23.547786446836533,-46.61807501397332,post
639,2025-11-01,-23.523532876131636,-46.635323996427125,pre
640,2025-11-14,-23.536870552565947,-46.61785474916048,post
641,2025-11-30,-23.540289289300794,-46.62047559163726,post
642,2025-11-16,-23.542320540591952,-46.61322558780727,post
643,2025-10-21,-23.52528636139583,-46.63838704568582,pre
644,2025-12-19,-23.548137406434314,-46.62366495489704,post
645,2025-12-24,-23.54315172160882,-46.620400273319746,post
646,2025-12-14,-23.54687973674962,-46.611370489664274,post
647,2025-11-05,-23.525882217688252,-46.64477090020874,pre
648,2025-10-19,-23.525945143517916,-46.64289829318955,pre
649,2025-10-20,-23.525836592356324,-46.64937486806141,pre
650,2025-11-26,-23.539232213213733,-46.61560468231824,post
651,2025-10-18,-23.52198903768389,-46.641698272965854,pre
652,2025-11-16,-23.541750075759342,-46.62446490779203,post
653,2025-11-18,-23.54106840268561,-46.61999284917243,post
654,2025-10-14,-23.527781219846915,-46.639541021233434,pre
655,2025-10-15,-23.523689652891726,-46.6427575646573,pre
656,2025-10-31,-23.525084852259614,-46.647126868047735,pre
657,2025-10-01,-23.522670449688356,-46.64659525275214,pre
658,2025-11-23,-23.547221702592317,-46.62075073741828,post
659,2025-10-03,-23.523056451147344,-46.63854420546714,pre
660,2025-10-16,-23.526414473865714,-46.639907946550984,pre
661,2025-12-26,-23.551156233797315,-46.62387727996052,post
662,2025-11-26,-23.547195801757855,-46.61599114836096,post
663,2025-12-14,-23.54178138334837,-46.62026138889638,post
664,2025-10-12,-23.52555479480851,-46.63672664289588,pre
665,2025-12-13,-23.545080718666025,-46.62625626923414,post
666,2025-10-16,-23.523138414446812,-46.64227264385118,pre
667,2025-12-11,-23.540585313287337,-46.62117905922955,post
668,2025-12-15,-23.547754758094815,-46.61938871311567,post
669,2025-10-24,-23.526369474787774,-46.6422602308685,pre
670,2025-10-28,-23.521550288517645,-46.64739480990954,pre
671,2025-10-08,-23.52554224401857,-46.646275986760635,pre
672,2025-11-05,-23.53417163791936,-46.64319586075609,pre
673,2025-12-29,-23.544275908252,-46.6185059115882,post
674,2025-10-08,-23.52705262224575,-46.648956001420494,pre
675,2025-11-27,-23.54768972630902,-46.61573216465325,post
676,2025-11-29,-23.54774651171716,-46.61466709788123,post
677,2025-11-19,-23.540200062829715,-46.622271122417345,post
678,2025-10-28,-23.528587237489308,-46.638808348123476,pre
679,2025-11-10,-23.545363644980373,-46.627182600558804,post
680,2025-12-03,-23.542150733517506,-46.61933094620857,post
681,2025-10-27,-23.522986881391855,-46.64160162000256,pre
682,2025-12-02,-23.546596587908184,-46.615921284641594,post
683,2025-10-17,-23.522299028701962,-46.64206717614406,pre
684,2025-12-12,-23.54415871234187,-46.626293084092424,post
685,2025-11-02,-23.528222579027037,-46.639956921432166,pre
686,2025-12-23,-23.546629121201452,-46.62682735147757,post
687,2025-12-16,-23.5304164888416,-46.62685362383371,post
688,2025-10-29,-23.519629745810697,-46.64422969377839,pre
689,2025-10-13,-23.52665368899743,-46.64568911308875,pre
690,2025-11-15,-23.54126865134105,-46.626759096852446,post
691,2025-11-04,-23.531920987108702,-46.636559313882486,pre
692,2025-10-06,-23.52881191719642,-46.64001564752184,pre
693,2025-12-21,-23.548741824307584,-46.618166315828425,post
694,2025-12-08,-23.537665814004885,-46.623108485541664,post
695,2025-11-16,-23.552133764427143,-46.61424482434676,post
696,2025-10-25,-23.523621267035423,-46.644894284935084,pre
697,2025-12-05,-23.545271808213073,-46.625442608785,post
698,2025-10-10,-23.522139229202672,-46.645138862431246,pre
699,2025-11-25,-23.55007483415019,-46.62014541647395,post
700,2025-10-30,-23.528980040084736,-46.64712005830345,pre
701,2025-10-05,-23.527690297611283,-46.642654578738,pre
702,2025-11-02,-23.530543329267744,-46.63745940429915,pre
703,2025-12-04,-23.541691361151738,-46.62246145196309,post
704,2025-10-18,-23.52911003045889,-46.643356901811664,pre
705,2025-11-18,-23.540802259836976,-46.618021663891206,post
706,2025-10-11,-23.523224487098645,-46.64492150996392,pre
707,2025-12-24,-23.556099700716786,-46.616008755208334,post
708,2025-10-26,-23.526901588429215,-46.640335335738115,pre
709,2025-12-02,-23.537723084981437,-46.61126236546705,post
710,2025-12-28,-23.546999285912563,-46.62046416037134,post
711,2025-12-25,-23.538932654157577,-46.62437711607409,post
712,2025-11-28,-23.546728446375162,-46.623352154313835,post
713,2025-10-27,-23.526484270940223,-46.64388049472116,pre
714,2025-11-18,-23.546775181289025,-46.62486302966243,post
715,2025-12-16,-23.54115223868642,-46.61564867591614,post
716,2025-11-02,-23.52195185561748,-46.64492429422954,pre
717,2025-10-01,-23.523838825983226,-46.64205469638909,pre
718,2025-10-21,-23.52811201404584,-46.64006312712517,pre
719,2025-11-24,-23.546866420216183,-46.62250470641113,post
720,2025-10-06,-23.53053018910751,-46.64485688438973,pre
721,2025-12-20,-23.543384555163943,-46.61472426201729,post
722,2025-12-08,-23.545813981784807,-46.62515267658835,post
723,2025-10-05,-23.521907893087196,-46.645018209748336,pre
724,2025-10-03,-23.531645144968422,-46.64246762505945,pre
725,2025-11-22,-23.545699093893116,-46.61179841742926,post
726,2025-10-23,-23.524973901896956,-46.64358536941462,pre
727,2025-11-22,-23.54809798883702,-46.61967933263523,post
728,2025-11-06,-23.522029870149815,-46.64175274326609,pre
729,2025-12-13,-23.54778971876847,-46.61884477515299,post
730,2025-12-13,-23.54459442757949,-46.61920554758673,post
731,2025-12-22,-23.545819229400735,-46.62251318109705,post
732,2025-10-17,-23.527653339392295,-46.63923104739401,pre
733,2025-12-24,-23.545872901100964,-46.622838922925496,post
734,2025-12-17,-23.54816826360625,-46.619183944793136,post
735,2025-12-12,-23.543153192791475,-46.62279507289796,post
736,2025-10-01,-23.528528136122674,-46.63549530634709,pre
737,2025-11-20,-23.5519217722205,-46.619027311987196,post
738,2025-11-14,-23.539234385807134,-46.63454725504595,post
739,2025-12-16,-23.541223439759694,-46.621881018405986,post
740,2025-10-04,-23.52563183540715,-46.64429295185809,pre
741,2025-12-01,-23.540098426217416,-46.61954752263332,post
742,2025-12-04,-23.543873120441862,-46.62459544242784,post
743,2025-11-01,-23.520753123298498,-46.64296027592107,pre
744,2025-11-03,-23.51953058260762,-46.63528972245929,pre
745,2025-12-11,-23.551513403869063,-46.62361978384321,post
746,2025-11-08,-23.529510853017925,-46.64319282432595,pre
747,2025-10-26,-23.52583850793854,-46.64208029412843,pre
748,2025-11-03,-23.523237613971943,-46.63702566892277,pre
749,2025-11-23,-23.540530049003046,-46.6232437408569,post
750,2025-10-03,-23.52874607159532,-46.64298895265647,pre
751,2025-11-19,-23.54269552189438,-46.62173276538287,post
752,2025-10-12,-23.530436454508756,-46.64027176196569,pre
753,2025-12-04,-23.545969259074933,-46.62269005093769,post
754,2025-11-23,-23.54461845069623,-46.62195959566832,post
755,2025-10-05,-23.527499503166535,-46.64812050122773,pre
756,2025-11-26,-23.544848989867805,-46.61818818483238,post
757,2025-10-17,-23.525606067984636,-46.6392075142436,pre
758,2025-11-16,-23.54731418008928,-46.62611223391647,post
759,2025-10-23,-23.52713754993693,-46.6454569464742,pre
760,2025-12-18,-23.54644133993283,-46.620153001127676,post
761,2025-12-24,-23.546412322156417,-46.62600027395683,post
762,2025-10-14,-23.528076984183645,-46.641639762532556,pre
763,2025-12-05,-23.541714077595973,-46.618354308863665,post
764,2025-12-14,-23.542702107623008,-46.621672373863866,post
765,2025-11-20,-23.542780343604164,-46.6211693426328,post
766,2025-11-07,-23.52606071158654,-46.646757306951464,pre
767,2025-12-03,-23.544224500144956,-46.619485335063,post
768,2025-11-07,-23.52537661805968,-46.64815007610424,pre
769,2025-11-19,-23.544014956894387,-46.62677555830986,post
770,2025-12-21,-23.543705293415446,-46.62380534876641,post
771,2025-10-30,-23.521283071172423,-46.64252302668282,pre
772,2025-12-18,-23.541195343920705,-46.612556509451906,post
773,2025-11-20,-23.547669607244355,-46.61925730035638,post
774,2025-12-02,-23.54914364403693,-46.619620411967006,post
775,2025-11-21,-23.537337162934197,-46.62351153285777,post
776,2025-11-07,-23.529057862939883,-46.64336469693407,pre
777,2025-12-27,-23.536216730847645,-46.61791584432019,post
778,2025-12-18,-23.548019658608222,-46.61517975767008,post
779,2025-10-30,-23.531365188977,-46.63445376348479,pre
780,2025-11-20,-23.54097419727994,-46.61394577023997,post
781,2025-12-20,-23.550991192433536,-46.620322232676564,post
782,2025-10-05,-23.526801666779697,-46.64702791789379,pre
783,2025-10-29,-23.530288070860752,-46.64097167496496,pre
784,2025-10-04,-23.524606804875656,-46.6378001038131,pre
785,2025-10-10,-23.527910263159978,-46.64356643924062,pre
786,2025-11-25,-23.549929839699782,-46.61483685675202,post
787,2025-10-17,-23.526191355736728,-46.64010964599352,pre
788,2025-12-13,-23.541368378415555,-46.61516357137079,post
789,2025-10-17,-23.5288941984018,-46.64020965359861,pre
790,2025-12-23,-23.544500034825237,-46.61257729173464,post
791,2025-12-27,-23.547737456715982,-46.61631429460895,post
792,2025-12-08,-23.542998632883087,-46.619808575623175,post
793,2025-11-03,-23.526237937821858,-46.637613336708654,pre
794,2025-10-06,-23.525608444896775,-46.649097661352485,pre
795,2025-11-22,-23.539521985725152,-46.61685519267147,post
796,2025-12-05,-23.54205144926315,-46.625513894518996,post
797,2025-12-16,-23.548292461440884,-46.62850977154095,post
798,2025-11-12,-23.54255868050728,-46.6263981953927,post
799,2025-12-14,-23.551275003571448,-46.6159000435228,post
800,2025-10-23,-23.52409546130661,-46.644332686659325,pre
801,2025-11-24,-23.54493618633303,-46.63062937682794,post
802,2025-12-19,-23.540733020323763,-46.623770925857954,post
803,2025-12-14,-23.543078836547465,-46.63095424904717,post
804,2025-10-16,-23.523467295903515,-46.64601137907754,pre
805,2025-10-08,-23.530528126791367,-46.644358406537954,pre
806,2025-10-04,-23.528189185653805,-46.63870292954836,pre
807,2025-10-04,-23.527661185367084,-46.63754953189355,pre
808,2025-11-25,-23.543079429536842,-46.61742252845115,post
809,2025-10-25,-23.526406499359684,-46.637911764070644,pre
810,2025-12-06,-23.54901449596113,-46.620545502170025,post
811,2025-12-06,-23.545985743317726,-46.61541348608197,post
812,2025-10-27,-23.52190289678602,-46.64299831496305,pre
813,2025-11-01,-23.530274533303285,-46.641291610732836,pre
814,2025-11-19,-23.551058438940135,-46.61449542880487,post
815,2025-11-30,-23.546292680282544,-46.62112228065367,post
816,2025-11-20,-23.547123804303226,-46.6246071263468,post
817,2025-10-19,-23.52418812605036,-46.64363446670821,pre
818,2025-10-21,-23.52627255238323,-46.647015564316874,pre
819,2025-10-05,-23.52383182232951,-46.63916884105945,pre
820,2025-12-21,-23.545235713947516,-46.615928311466675,post
821,2025-11-11,-23.544816496616896,-46.617880978014846,post
822,2025-11-30,-23.55089171032332,-46.61958627653406,post
823,2025-10-22,-23.52721444440282,-46.64237791029618,pre
824,2025-10-21,-23.52606795278303,-46.64249720071129,pre
825,2025-12-09,-23.54193719708255,-46.62326069452643,post
826,2025-10-01,-23.52469276222139,-46.63806990046753,pre
827,2025-10-05,-23.53063042301494,-46.64612216039292,pre
828,2025-10-12,-23.528615606276503,-46.647368183197806,pre
829,2025-12-29,-23.54629879107855,-46.6168675259384,post
830,2025-11-15,-23.53860965230195,-46.62057530012102,post
831,2025-11-03,-23.527372708032544,-46.63978830412368,pre
832,2025-11-18,-23.553855873977007,-46.62522071388842,post
833,2025-12-17,-23.553686521626798,-46.62526279886942,post
834,2025-12-29,-23.54746807010761,-46.61508927248825,post
835,2025-11-14,-23.555444247864624,-46.622666810400936,post
836,2025-10-27,-23.524541300583465,-46.641357077346925,pre
837,2025-12-12,-23.53855304746586,-46.62035579408562,post
838,2025-10-26,-23.525277165458554,-46.65035402732721,pre
839,2025-11-16,-23.548353075432708,-46.628130818973794,post
840,2025-12-25,-23.542109567568342,-46.619605238192975,post
841,2025-11-25,-23.543145848130866,-46.62452573443383,post
842,2025-12-02,-23.548291799117266,-46.62016221227081,post
843,2025-11-17,-23.547077544211085,-46.62508161825533,post
844,2025-11-30,-23.54643355748503,-46.623642968144146,post
845,2025-12-20,-23.547866891898515,-46.62590307126703,post
846,2025-10-26,-23.52505393069498,-46.63677580224209,pre
847,2025-11-05,-23.526517012601854,-46.64211026345212,pre
848,2025-10-01,-23.524790866442192,-46.641533736971226,pre
849,2025-10-08,-23.52894073698495,-46.63612061515559,pre
850,2025-11-21,-23.54742924205471,-46.618407646541364,post
851,2025-12-18,-23.54227923477063,-46.62883376616854,post
852,2025-11-16,-23.54583538566765,-46.62077348619275,post
853,2025-11-25,-23.5438673951543,-46.61979431793794,post
854,2025-12-25,-23.54136934850824,-46.621030061457084,post
855,2025-10-14,-23.525336147295945,-46.64317981834709,pre
856,2025-12-29,-23.54846933462702,-46.62087039423452,post
857,2025-10-28,-23.52415273046724,-46.638564846470096,pre
858,2025-12-26,-23.542250737369823,-46.615662598696204,post
859,2025-12-17,-23.542724541010365,-46.61754448071333,post
860,2025-12-27,-23.54065043540288,-46.621893402163536,post
861,2025-10-02,-23.524221989702294,-46.646762579590565,pre
862,2025-10-26,-23.525350562972353,-46.640691896693326,pre
863,2025-10-14,-23.5232467146379,-46.63971696278408,pre
864,2025-11-28,-23.540143543266662,-46.62139752132051,post
865,2025-11-25,-23.54578157261868,-46.62209959503154,post
866,2025-10-07,-23.525601148808654,-46.65023498806257,pre
867,2025-10-03,-23.522404729088816,-46.642824506560686,pre
868,2025-10-23,-23.527645004747004,-46.65311886484242,pre
869,2025-10-18,-23.526510440518535,-46.6437939060603,pre
870,2025-11-07,-23.529091139291936,-46.64569218738051,pre
871,2025-10-15,-23.526479909933336,-46.645352945838354,pre
872,2025-12-03,-23.542112487735285,-46.62399513435458,post
873,2025-12-28,-23.543781566281915,-46.61627981852476,post
874,2025-10-28,-23.52650978758769,-46.64157609150416,pre
875,2025-12-13,-23.543229394450396,-46.62096801240153,post
876,2025-11-08,-23.52660102142583,-46.6452854968858,pre
877,2025-11-26,-23.54379595083777,-46.62213307003536,post
878,2025-10-17,-23.521761729495296,-46.63975542696356,pre
879,2025-12-25,-23.550211183583553,-46.626588631992874,post
880,2025-12-29,-23.544921839476157,-46.62258122190976,post
881,2025-11-13,-23.545132775672887,-46.61839535415739,post
882,2025-10-25,-23.525452792303366,-46.641777483078165,pre
883,2025-10-17,-23.522061416003513,-46.64855556621669,pre
884,2025-10-13,-23.526088183497553,-46.64531621019179,pre
885,2025-12-23,-23.538658256856642,-46.6298374064233,post
886,2025-10-25,-23.53289644475714,-46.641781454814605,pre
887,2025-12-07,-23.539894813762704,-46.617906982714736,post
888,2025-10-10,-23.52880294237995,-46.63697431311199,pre
889,2025-12-06,-23.549325874994377,-46.615770063241825,post
890,2025-10-18,-23.529697684751074,-46.64440729668935,pre
891,2025-12-25,-23.541842921848573,-46.62686483132359,post
892,2025-11-03,-23.521992929807375,-46.64443177532561,pre
893,2025-10-08,-23.525988171592964,-46.638351196843836,pre
894,2025-11-09,-23.5287793760355,-46.63875674525498,pre
895,2025-12-22,-23.53783786571643,-46.62362231598932,post
896,2025-11-11,-23.538922449309613,-46.62804231437697,post
897,2025-11-10,-23.54284159842082,-46.62591439406282,post
898,2025-10-06,-23.52357229435439,-46.639558175806314,pre
899,2025-11-21,-23.536090480017634,-46.61531486806819,post
900,2025-10-26,-23.526897313592805,-46.6473269899492,pre
901,2025-12-03,-23.54213725168132,-46.621242925641546,post
902,2025-11-28,-23.538195379821616,-46.62966552337367,post
903,2025-11-25,-23.535647772962847,-46.61887203756955,post
904,2025-11-28,-23.54765204848688,-46.61806404309033,post
905,2025-12-09,-23.53921031431484,-46.62054261243479,post
906,2025-11-02,-23.531694761152433,-46.64417538814539,pre
907,2025-11-22,-23.54024241978783,-46.619013341063095,post
908,2025-10-22,-23.526869521092504,-46.63776673667643,pre
909,2025-10-21,-23.524182082477502,-46.63973464337625,pre
910,2025-12-09,-23.546042538767924,-46.62302953472699,post
911,2025-12-09,-23.55119983888273,-46.62203756702375,post
912,2025-10-04,-23.523593823838606,-46.643816373188066,pre
913,2025-12-14,-23.542617844613883,-46.61655520257339,post
914,2025-12-01,-23.542908668032805,-46.61911794095296,post
915,2025-12-01,-23.54983128984815,-46.62229025913641,post
916,2025-10-24,-23.52122012048051,-46.64258481127562,pre
917,2025-11-24,-23.536813047272013,-46.623892462522555,post
918,2025-10-09,-23.525698157643596,-46.64453071375021,pre
919,2025-10-03,-23.524624045944627,-46.63941996532776,pre
920,2025-10-31,-23.524592601712897,-46.63883259142501,pre
921,2025-11-09,-23.526439518965567,-46.64376211347066,pre
922,2025-11-05,-23.53167457902183,-46.64044619625934,pre
923,2025-10-24,-23.525883447723277,-46.64327165895025,pre
924,2025-10-06,-23.526972452216363,-46.64314751824538,pre
925,2025-12-05,-23.54534494452599,-46.623112135354255,post
926,2025-12-23,-23.543441644477102,-46.61906336352427,post
927,2025-12-14,-23.547482271657543,-46.62260294227675,post
928,2025-10-04,-23.527013865253792,-46.64298074677049,pre
929,2025-12-18,-23.544912741878342,-46.618361115201374,post
930,2025-10-06,-23.53135710104711,-46.64890014879336,pre
931,2025-11-20,-23.543625722402986,-46.62341074339131,post
932,2025-12-01,-23.540863030776904,-46.61632079618965,post
933,2025-11-26,-23.54346501129431,-46.625287899665096,post
934,2025-12-05,-23.54018162593509,-46.6202043893514,post
935,2025-12-18,-23.550347743890107,-46.62659407859226,post
936,2025-12-14,-23.538332212841166,-46.61559545634696,post
937,2025-10-08,-23.53395142942629,-46.64843116358103,pre
938,2025-10-26,-23.522977433513134,-46.643073970353576,pre
939,2025-11-20,-23.54159260285803,-46.62124781098439,post
940,2025-11-14,-23.541782030039716,-46.62097666581334,post
941,2025-11-13,-23.546150433027027,-46.61676502468034,post
942,2025-10-05,-23.525793836151923,-46.640390445135026,pre
943,2025-12-09,-23.543770208300156,-46.6229454275742,post
944,2025-10-26,-23.521574832065927,-46.64158012698097,pre
945,2025-12-07,-23.545820194577487,-46.61588668211873,post
946,2025-10-19,-23.530362471321634,-46.63405486539682,pre
947,2025-12-23,-23.545116599030653,-46.626072056829535,post
948,2025-10-20,-23.520682175954626,-46.644852670452295,pre
